,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
731,Kanye West,Jail,6d8HN8MqqbqrEUI2bvx0aG,77,0.458,0.571,4,-6.739,1,0.0949,0.535,0.000305,0.0846,0.586,110.013,297000,4
732,Armin van Buuren,"A State Of Trance (ASOT 1048) - Previous Tunes Of The Year, Pt. 2",409vyQg6BtThhcizgnVBUV,19,0.414,0.771,7,-7.709,1,0.218,0.0177,0.0,0.51,0.589,135.156,33667,3
733,Grupo Los de la O,El Fat Tony,3viZLBs5sOsNFL9JMfuqZN,80,0.709,0.805,8,-5.361,1,0.0495,0.509,0.0,0.167,0.737,99.042,174272,3
734,Incognito,Spellbound And Speechless - Radio Edit / 2021 Mix,6g0dEaTSkf73IEDAA5sLYa,17,0.696,0.713,6,-8.33,0,0.0539,0.0468,0.00112,0.105,0.884,83.963,229680,4
735,Sebastian Yatra,Tacones Rojos,0Be7sopyKMv8Y8npsUkax2,91,0.748,0.856,11,-3.517,0,0.0348,0.0824,0.0,0.142,0.927,123.031,189320,4
736,Sunlounger,Sail Away - Roger Shah & Yelow Uplifting Mix,4zR5ZEXL5pNKzoFWUIWoTf,23,0.498,0.95,7,-6.264,0,0.032,0.0123,0.248,0.331,0.292,135.997,224118,4
737,Nic D,Icee Pop,1zKOagmkCtXuGmCivG8HZE,77,0.914,0.572,0,-6.606,1,0.0359,0.12,0.0,0.0709,0.864,134.989,147556,4
738,Kyau & Albert,Spüren - Club Mix,7papz1O4vvx6AngXn2ghJI,25,0.602,0.899,8,-4.657,1,0.0327,0.0266,0.0193,0.133,0.33,126.004,200429,4
739,YBN Nahmir,Opp Stoppa (feat. 21 Savage),59fFsGRwFiuhxKDPc1k6xW,75,0.829,0.343,2,-4.937,0,0.102,0.00734,0.0,0.179,0.312,78.035,135431,4
740,Binary Finary,1998 - Jose De Mara Remix,0RTLDCGfBfYbH5WBueOIZl,22,0.53,0.985,0,-3.707,1,0.0455,0.000141,0.849,0.346,0.0672,125.978,188074,4
741,Kelsea Ballerini,I Quit Drinking,6OcCk1dbAb7XNHsC098oEM,79,0.607,0.418,1,-6.997,1,0.0363,0.394,0.0,0.182,0.386,95.002,171200,4
742,Andrew Rayel,Ascendit ad Paradisum (FYHYM2021),0T5MWaXHRphc85wU9umDUj,14,0.595,0.885,9,-6.225,1,0.0501,4.65e-05,0.913,0.199,0.242,132.021,87310,4
743,Conway the Machine,Scatter Brain (feat. Ludacris & JID),4w7lBzX0EcDuy8tQLQvjC2,75,0.855,0.478,1,-8.698,1,0.107,0.0684,0.0,0.111,0.355,135.987,209118,4
744,Cosmic Gate,Nothing To Hide (FYHYM2021),4whMAuGSM2ebx0RyqAz6PT,14,0.483,0.983,9,-5.077,0,0.0634,0.000142,0.783,0.45,0.309,128.022,75000,4
745,Kameron Marlowe,Steady Heart,4QakuMSCrvw79FQV55xx6T,74,0.516,0.481,6,-6.587,1,0.0254,0.00865,1.18e-05,0.226,0.196,144.097,213207,4
746,Above & Beyond,Prelude (ASOT 1047) - Above & Beyond Future Summer Mix,10R9I3NBJhCQyQwURCsqSP,23,0.56,0.878,11,-7.736,0,0.0543,6.27e-05,0.755,0.436,0.196,127.921,240427,4
747,Fuerza Regida,Descansando,3QXBaUQ8iwP2WI1GpQIP18,79,0.507,0.718,7,-3.795,1,0.0636,0.296,0.0,0.0921,0.927,92.226,225000,3
748,Airbase,Escape (FYHYM2021) - Sunny Lax Remix,3H6GxB54DJfzlvMP0Bip5e,16,0.473,0.932,4,-6.157,0,0.0501,5.49e-06,0.871,0.755,0.262,131.381,58397,4
749,DDG,Moonwalking in Calabasas (feat. Blueface) - Remix,73xjJ1TIE6WP3HNKczQE4F,77,0.925,0.322,11,-9.8,0,0.112,0.103,0.0,0.137,0.712,129.957,170233,4
750,Franz von Suppé,Fatinitza-Marsch,7v1zk76XQqz6F411INMEe3,25,0.662,0.401,7,-13.296,1,0.0388,0.941,0.905,0.288,0.669,117.287,184987,4
751,Erin Kinsey,Just Drive,6JSH36hKFusIabTu1egYO5,74,0.714,0.766,6,-4.42,1,0.0365,0.0957,0.00183,0.0595,0.665,114.964,147694,4
752,Morgan Wallen,Somebody’s Problem,42lqBjPYlmL1EXpMDXvhSN,73,0.658,0.538,5,-7.676,1,0.0289,0.657,0.0,0.123,0.62,136.967,161773,4
753,Binary Finary,1998 (FYHYM2021) - Jose De Mara Remix,39H6sSbD9pN2lMzZnS2W5Q,14,0.4,0.987,10,-5.376,0,0.0547,2.48e-06,0.916,0.314,0.22,132.013,58179,4
754,Remble,Rocc Climbing (feat. Lil Yachty),5bBzkJE9BqYTL27webAUCw,75,0.832,0.656,4,-7.492,0,0.375,0.316,2.13e-06,0.108,0.562,100.032,175878,4
755,Kydus,When Am With You (RES006),1pwYLmIOZKZHHMiZtgP3CI,18,0.612,0.825,7,-8.206,1,0.0496,0.00764,9.83e-05,0.349,0.171,123.97,262738,4
756,J. Cole,i n t e r l u d e,08LwMWf5Tcfsd752EPzFV0,76,0.77,0.574,1,-5.525,1,0.106,0.0617,0.0,0.104,0.104,98.962,133022,3
757,Dimitri Nakov,Day by Day,6kq89ySosdHa1LnNZc8s7C,22,0.804,0.528,2,-8.954,1,0.0496,0.000256,0.735,0.118,0.332,124.995,479324,4
758,Halsey,Could Have Been Me,16nCYYc1lCxCyvaR1lgo0i,79,0.552,0.662,6,-6.225,0,0.0548,9.18e-05,0.0,0.143,0.572,79.973,148732,4
759,Temujin,Nightsky (RES006),4cUxEGShvM7Vz5fcIAF5M3,18,0.612,0.849,0,-9.822,1,0.0447,0.00602,0.501,0.176,0.475,124.02,170276,4
760,Lil Peep,witchblades,5GLW3IBX8Nhsup4bBLyGxa,79,0.642,0.54,8,-7.002,1,0.0761,0.0222,0.0,0.303,0.579,143.941,149360,4
761,Armin van Buuren,A State Of Trance (ASOT 1049) - Intro,1TNSwZ51sC4Cn0fHdmZBCX,23,0.421,0.851,1,-8.548,1,0.324,0.0341,0.0,0.541,0.452,62.901,56542,3
762,"Tyler, The Creator",HOT WIND BLOWS (feat. Lil Wayne),3JJL91ilRV6fXhKqu0FGXs,75,0.371,0.75,7,-5.382,0,0.402,0.601,0.0,0.482,0.729,173.456,155293,4
763,Dept,Last Year - Instrumental,02bD55XrIhHqdbH3XFqH7Q,18,0.768,0.773,5,-7.58,1,0.0517,0.00938,0.767,0.193,0.972,160.127,181935,4
764,Lil Tecca,REPEAT IT (with Gunna),21AJQhGZpujjZQXByZAXpr,78,0.681,0.687,9,-7.612,1,0.332,0.0555,0.0,0.062,0.588,108.641,190345,3
765,Ashley Wallbridge,World For You,7Lc6zqGTZt6R3MYkIghoWV,23,0.487,0.653,4,-7.3,1,0.0284,0.194,0.000298,0.261,0.0785,138.039,201766,4
766,Gabby Barrett,Pick Me Up,7xNYZeFtrB05pi9tc6lEeb,74,0.472,0.701,2,-4.563,1,0.0369,0.0387,0.0,0.107,0.515,79.805,169440,4
767,Armin van Buuren,Jonson's Play,7D8mcuF2veBIqRvXHWgxOw,22,0.59,0.764,0,-5.647,1,0.0326,0.0157,0.677,0.19,0.186,128.037,174609,4
768,Chri$tian Gate$,NUMB,1BPBwKueIEMnUcbbs2te7B,77,0.682,0.598,8,-5.694,1,0.264,0.0575,0.0,0.299,0.823,103.791,112500,4
769,ReOrder,You Should Know,4QUUrtaTcQuvqzZ6w6b32u,24,0.549,0.977,2,-4.307,1,0.0365,0.00285,0.0261,0.224,0.389,137.999,212273,4
770,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,4cG7HUWYHBV6R6tHn1gxrl,89,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,169153,4
771,Neily Blnz,Yearly Review 2021,31lcyIpuIzamCAk0smk6eb,5,0.72,0.66,11,-3.358,0,0.24,0.0675,0.0,0.0806,0.189,66.529,185784,5
772,Baby Keem,range brothers (with Kendrick Lamar),0UTyLmkQgPOEIz95OVAJTR,75,0.667,0.582,11,-5.791,0,0.267,0.00466,0.0,0.124,0.141,121.972,316733,4
773,Incognito,Deep Waters,0UxKn4wMcChYsArrffUdWF,20,0.681,0.599,1,-10.732,0,0.0302,0.349,1.67e-05,0.0737,0.921,153.738,395387,4
774,Lil Baby,Real As It Gets (feat. EST Gee),7eX3um6NpOQKWJMGCi97XD,74,0.779,0.705,6,-5.891,0,0.163,0.00471,0.0,0.0971,0.196,140.005,192804,4
775,Hiromori Aso,Future Wings (ASOT 1047),1GpFCjaftbnqlQSmUWQDPE,22,0.395,0.949,4,-9.433,0,0.0396,7.77e-05,0.911,0.204,0.158,137.982,173910,4
776,Morgan Wallen,Dangerous,1MX19fnaW1OUQoglWTYaOo,73,0.635,0.772,7,-4.825,1,0.0279,0.216,0.0,0.285,0.948,119.017,147893,4
777,Rub!k,Outbound (ASOT 1047) [Trending Track],5mfPl5T5V0lMS8tRP0odwy,21,0.481,0.911,5,-8.096,0,0.0442,4.25e-05,0.915,0.22,0.156,133.961,177600,4
778,Bella Poarch,Build a Bitch,7BoobGhD4x5K96Me0hqC8Q,83,0.855,0.463,3,-7.454,1,0.0367,0.217,1.77e-05,0.347,0.866,102.931,122773,4
779,Scot Project,T2 (Trip) [ASOT 1047],0VZlUX5laqNz74pjOismMi,22,0.49,0.923,10,-7.826,0,0.0405,0.000174,0.545,0.145,0.0399,137.992,250470,4
780,Tory Lanez,The Color Violet,3azJifCSqg9fRij2yKIbWz,78,0.645,0.534,6,-10.8,0,0.0479,0.157,0.0,0.0863,0.463,105.02,226467,4
781,Armin van Buuren,"A State Of Trance (ASOT 1048) - Previous Tunes Of The Year, Pt. 1",4mzmYRXxjBqSoVepH2LXxm,19,0.556,0.672,6,-7.404,0,0.213,0.065,0.0,0.159,0.718,131.112,37625,4
782,Skylar Grey,"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",5W8HXMOMLtXLz0RGKUtnlZ,81,0.664,0.692,1,-4.128,0,0.127,0.237,0.0,0.0798,0.233,154.924,257369,4
783,Armin van Buuren,A State Of Trance (ASOT 1048) - Merry Christmas And A Happy New Year,1CGLHoxQ5i7N9OlJ1mw6Gy,19,0.532,0.668,7,-6.915,1,0.245,0.0487,0.0,0.26,0.738,79.795,37771,5
784,Bruno Mars,Leave The Door Open,02VBYrHfVwfEWXk5DXyf0T,81,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,4
785,Yang,Lifeline (FYHYM2021),0p4q6h0p63xFJkyW00AGhr,14,0.523,0.969,0,-6.553,0,0.0637,1.57e-05,0.834,0.445,0.307,131.963,87255,4
786,Dylan Scott,New Truck,4MDYIbU6I29Gjiu7JATTIJ,73,0.529,0.755,1,-5.864,1,0.125,0.222,0.0,0.0986,0.528,96.86,174360,4
787,Rub!k,Everlast (FYHYM2021),4rauiaEh5lzgV1GctKDp2M,14,0.331,0.995,0,-5.945,0,0.229,0.00812,0.994,0.367,0.0687,130.775,44103,5
788,OneRepublic,Someday,6aDsgHPZsMztSbZernzlF8,82,0.576,0.679,0,-7.237,1,0.034,0.0311,0.0,0.323,0.213,121.005,187889,4
789,Armin van Buuren,The Greater Light To Rule The Night (FYHYM2021),6iLsMJCulF1Uw6qhPrUvcb,15,0.283,0.979,11,-6.248,0,0.0432,1.36e-06,0.942,0.824,0.254,132.026,80000,4
790,Eslabon Armado,Regresa Mami,7bGwqRNetDyNOFDWJN8gvm,74,0.571,0.271,7,-12.231,1,0.0528,0.533,1.34e-06,0.0994,0.753,122.004,214627,5
791,Orjan Nilsen,Volt (FYHYM2021),5ct3JFeYMKn9kFdMWVfIOe,15,0.391,0.732,5,-5.517,0,0.0517,7.28e-06,0.000821,0.887,0.16,131.911,73397,4
792,Drake,Love All (with JAY-Z),4VCbgIdr8ptegWeJpqLVHH,77,0.73,0.576,2,-5.442,1,0.287,0.354,3.59e-05,0.15,0.155,92.131,228461,4
793,Ahmed Helmy,Space Mission (FYHYM2021),4mie4t8xohU5qG0yQeZlXj,14,0.526,0.995,8,-5.084,1,0.0746,0.0116,0.917,0.176,0.36,130.061,44185,4
794,Kanye West,Believe What I Say,0JuSGEldfovcc8IS9va1wa,76,0.595,0.656,7,-7.868,1,0.247,0.148,0.0,0.47,0.416,99.811,242400,4
795,Above & Beyond,Thing Called Love - Oliver Heldens Remix (Mixed),7y6idgWHgPB68mJg37pRJP,18,0.681,0.954,3,-4.471,0,0.0559,0.000155,0.00153,0.121,0.183,128.006,360000,4
796,Daisy the Great,Record Player (with AJR),4jYt1pQqg2mIZmY4FWCZEM,74,0.665,0.684,11,-7.049,0,0.106,0.247,0.0,0.0636,0.927,73.986,149538,4
797,The Harvard Krokodiloes,Blue Bayou,75LXEe649UonM6PZB5xG7w,9,0.539,0.159,5,-12.671,1,0.0306,0.798,0.0,0.096,0.428,94.895,202000,4
798,Bas,The Jackie (with J. Cole & Lil Tjay),15qKrPi4Kg0z7g9HlwWyeb,75,0.784,0.474,8,-6.139,1,0.0524,0.333,0.0,0.278,0.64,128.012,204434,4
799,Sleep Repeat,Instant Dream pt. 2,0ceoqu3TyJDL7pzUn5yvPs,15,0.134,0.0928,9,-24.762,0,0.0376,0.935,0.954,0.675,0.0274,86.157,71000,5
800,Aimer,残響散歌,7v8wKvNQQIxkugCFFjrkaO,86,0.367,0.896,11,-4.002,1,0.091,0.000627,0.0,0.207,0.38,170.863,184893,4
801,Eximinds,We Will Survive (FYHYM2021),76pK3UZ2YZA49HNCF53vzL,15,0.402,0.991,4,-6.174,0,0.0686,2.08e-05,0.996,0.479,0.194,132.046,63777,4
802,Justin Bieber,Hold On,1nahzW3kfMuwReTka28tH5,82,0.658,0.634,1,-6.068,0,0.0431,0.0104,0.0,0.12,0.302,140.002,170813,4
803,David Bowie,A Fleeting Moment (aka Seven Years In Tibet - Mandarin Version) - 2021 Remaster,774q3BuJuUowmliQDee077,14,0.565,0.605,10,-9.214,1,0.0254,0.00688,0.000221,0.0709,0.644,83.499,240597,4
804,Fireboy DML,Peru,3s1KwrLP0NlFWiWbjz6bfQ,85,0.956,0.417,7,-7.892,0,0.0926,0.572,0.00071,0.0782,0.714,108.015,187111,4
805,Markus Schulz,Kanan (Year in Review 2021),345vgVKZJ9rJDSwnXW0DRg,15,0.591,0.879,2,-15.219,1,0.0451,0.00847,0.911,0.166,0.0347,129.972,225332,4
806,Conjunto Rienda Real,Nadie Va A Pensar En Ti Mejor Que Yo,30eHHpkjMNqb2F0V8nXjbJ,79,0.77,0.695,2,-5.553,1,0.0341,0.192,7.03e-05,0.226,0.76,119.86,172018,4
807,Titobeats,Happy New Year 2021 - Instrumental,05l9VYIDq7lYaAw6HxQBVl,5,0.862,0.541,6,-7.846,1,0.263,0.0674,0.708,0.0852,0.802,141.089,190668,4
808,Bazzi,I Like That,2RkZZh5XQ4y3sG8gCu96Tz,77,0.665,0.692,6,-5.431,0,0.112,0.172,0.0,0.191,0.68,74.474,158084,4
809,Markus Schulz,Tuluminati (Year in Review 2021),1J4hqIjDKdiogEi74vvn0V,15,0.53,0.883,7,-11.696,0,0.244,0.000473,0.0355,0.754,0.118,128.35,119632,4
810,Trippie Redd,Matt Hardy 999 (feat. Juice WRLD),1HsOTiVqdN7PB1zOS2bcsO,74,0.672,0.654,1,-4.528,1,0.0966,0.201,0.0,0.1,0.404,78.512,188026,4
811,Bogdan Vix,Hyperion (Year in Review 2021),6fb0equ3zUolm9xZAYEQmi,15,0.476,0.767,2,-11.391,0,0.0526,0.00117,0.911,0.17,0.0466,134.236,142954,4
812,"Tyler, The Creator",LEMONHEAD (feat. 42 Dugg),5fbHRCsGpFIOLRtlhCRFDR,74,0.62,0.586,1,-6.612,1,0.212,0.155,0.0,0.535,0.487,137.131,130980,4
813,Mike Efex,Trillium (Year in Review 2021),4S1mLxK305lnSarpIX29KP,15,0.492,0.82,0,-11.742,0,0.0402,0.000417,0.897,0.119,0.0383,128.526,149384,4
814,Sech,Borracho,0rsTDgGRlXKuzSAxcdb4Ns,83,0.787,0.748,8,-3.752,0,0.0797,0.571,0.0,0.214,0.703,93.006,219750,4
815,Rafael Osmo,Loader (Year in Review 2021),1uoudOGbWkQVOZ1jxOuUX2,15,0.627,0.914,5,-12.033,0,0.0403,0.0942,0.909,0.652,0.463,128.312,138464,4
816,"Tyler, The Creator",CORSO,46oHvXwpEZOFX518we1nJD,74,0.703,0.845,10,-4.851,0,0.337,0.169,0.0,0.122,0.745,97.672,146482,4
817,Faraday,Highlight (RES006),2vTmGCONF8ALV738hE2sYL,19,0.715,0.681,0,-10.353,1,0.0459,0.0152,0.92,0.533,0.107,123.989,154829,4
818,Jake Owen,Best Thing Since Backroads,0R1REdJZIDy7IS3DybdBce,73,0.512,0.841,7,-3.8,1,0.0309,0.0424,0.000257,0.113,0.33,156.077,187433,4
819,AVIRA,The Worship (RES006) - Mark Knight Remix,38Qh5QOpvtPejaeIMa2EGn,17,0.611,0.895,9,-6.903,1,0.0352,0.0329,0.736,0.144,0.349,124.024,263223,4
820,Yeat,Lying 4 fun,07LFoIoQpbYt3Iu6RAt7Lj,73,0.643,0.427,7,-10.701,1,0.175,0.0206,0.0,0.181,0.0804,138.938,303961,4
821,Will Sea,All Night (RES006),3bCEZpE8qvT5xFjzZbyoCo,17,0.671,0.783,4,-8.165,0,0.0741,0.0112,0.115,0.113,0.0958,123.996,154825,4
822,Dezza,Ghost (RES006),6dCyVEi8DeomJY5k7vk7bk,17,0.679,0.741,10,-6.997,0,0.0277,0.0245,0.896,0.07,0.162,124.009,231983,4
823,El Alfa,La Mamá de la Mamá,2L95U6syP0bV3fkYYOzmiW,77,0.922,0.927,11,-3.025,1,0.105,0.283,0.00331,0.719,0.796,129.978,219000,4
824,Ferry Corsten,I Don't Need You (RES006),2n8l2EpPMVluTolZO4o9tQ,17,0.619,0.809,9,-7.013,0,0.0319,0.00186,0.00315,0.102,0.159,124.015,186232,4
825,La Fiera de Ojinaga,No Paras de Hacerme Feliz,5bP1RCdGcUxkwASwKAbPHa,78,0.784,0.794,0,-4.404,1,0.0434,0.474,6.28e-06,0.35,0.845,119.708,185296,4
826,John O'Callaghan,Find Yourself (FYHYM2021) - Scorz Remix,1HuJoAQ23u0xKnRQD1JGRC,15,0.487,0.935,4,-5.387,0,0.415,0.000233,0.000352,0.708,0.392,130.075,59103,4
827,vaultboy,everything sucks,3z06k8YF9CqX0CGFrlekOK,81,0.76,0.371,6,-8.964,1,0.0531,0.00772,0.0,0.0785,0.653,138.023,115402,4
828,Incognito,I Hear Your Name,7fD1USx9hdQWMQlJSbyDVC,20,0.765,0.787,5,-8.164,0,0.0431,0.222,0.000948,0.124,0.754,118.85,413227,4
829,Nardo Wick,Wicked Witch,6TNkJPyBho8mQE6IziibHu,72,0.68,0.638,11,-7.592,1,0.325,0.00257,0.00196,0.122,0.322,150.033,163240,4
830,Funcc.,i still remember toronto,5jNWFTEa6WYX04E5XRgSVt,15,0.483,0.259,6,-14.275,1,0.0633,0.713,0.821,0.102,0.0386,77.123,169091,4
831,Lil Peep,your favorite dress,1i5VGJwl7gFw0hQP4dVDgK,78,0.497,0.629,7,-7.613,1,0.0541,0.0803,0.0,0.111,0.1,129.905,177387,3
832,015B,그 봄의 흔적들,2QjIHw59cmOErL96gWWJty,18,0.503,0.385,10,-6.727,1,0.035,0.822,2.76e-05,0.0855,0.19,149.499,272507,4
833,Drake,Pipe Down,11pEKMLmavDu8fxOB5QjbQ,75,0.518,0.69,9,-6.15,1,0.107,0.128,0.0,0.176,0.59,77.837,205721,4
834,Markus Schulz,Avalon 6AM (Year in Review 2021),0XXV8AJnn83YSAyKLkHyuM,15,0.36,0.894,0,-12.54,1,0.0498,0.00411,0.9,0.552,0.0373,129.128,139553,4
835,Jenna Raine,see you later (ten years),7FKkswFflI5Txc3Y4gH0IB,78,0.576,0.467,1,-6.435,1,0.0305,0.257,0.0,0.13,0.234,86.011,188160,4
836,Orkidea,From Within (Year in Review 2021),34AQVaFZM1nTlzEI7DnzhM,15,0.568,0.707,0,-13.561,0,0.0463,0.0175,0.879,0.12,0.339,128.004,179992,4
837,Eladio Carrion,No Te Deseo el Mal,3HQxzXOb4p9pfpD5gP38D5,83,0.886,0.482,7,-9.882,1,0.175,0.396,0.0,0.115,0.568,124.956,232560,4
838,Dopeboy Ra,Year Of The Dopeboyz - ReMastered 2021,6lSWuZ2MeLHpHITkqc6fU1,5,0.852,0.676,10,-8.413,0,0.38,0.0689,0.0,0.0463,0.735,140.029,155429,4
839,Catie Turner,God Must Hate Me,21xzFXSL2XkZ2mIzDDAqTK,76,0.459,0.304,2,-10.107,1,0.136,0.967,1.95e-05,0.0951,0.072,76.954,149803,3
840,Andrew Rayel,Silver Lining (FYHYM2021) - Mark Sixma Remix,4dJlU6O2OhbobkXjAOcPsu,15,0.577,0.922,5,-5.481,0,0.0786,5.29e-05,0.433,0.887,0.528,130.017,88614,4
841,Gunna,too easy,4eL3XeuGaEoVT8ttDh3hwY,75,0.798,0.574,1,-6.548,1,0.157,0.024,0.0,0.122,0.309,155.964,138587,4
842,HALIENE,Glass Heart (FYHYM2021) - Sunny Lax Remix,4n8iIe6YzYgmCaRjKyRZCu,14,0.439,0.984,1,-5.029,1,0.28,0.000449,0.162,0.425,0.395,130.017,73832,4
843,Oliver Tree,Life Goes On (feat. Trippie Redd & Ski Mask The Slump God),07ShpyCaAqfCseA3fWFFMY,76,0.698,0.799,0,-3.682,1,0.0498,0.109,0.0,0.0942,0.571,79.962,182492,4
844,Armin van Buuren,A State Of Trance Year Mix 2021 (ASOT 1046) - Intro - Learn To Dance Again,5ldDtGMAU0zP1iA6KPOVJQ,15,0.503,0.641,4,-6.791,0,0.131,0.161,0.0,0.43,0.0395,116.226,123190,3
845,Boza,Ella - Remix,7iHHlCbsFou5DZSW5HCPfs,87,0.747,0.812,3,-4.274,0,0.111,0.341,0.000131,0.174,0.884,180.062,330478,4
846,Andy Williams,It's the Most Wonderful Time of the Year,30qnwTNPQo8XDwesI2sT7m,16,0.48,0.684,7,-6.373,1,0.0315,0.837,2.93e-06,0.0906,0.595,100.887,153387,3
847,Billie Eilish,Getting Older,4HOryCnbme0zBnF8LWij3f,78,0.599,0.128,10,-17.261,1,0.109,0.974,0.121,0.115,0.367,159.679,244221,4
848,Yello,Houdini - Re-Edited 2021,6tKD8SikTunrPyYloyNg6X,23,0.63,0.928,7,-10.108,1,0.0469,0.00217,0.0839,0.102,0.781,134.996,173413,4
849,Drake,Papi’s Home,6jy9yJfgCsMHdu2Oz4BGKX,76,0.701,0.741,2,-6.157,1,0.313,0.112,0.0,0.699,0.588,140.177,178623,4
850,Cooltime Kids,Do You Know The Muffin Man?,44oZiNrfkQnQwWnXcrPzx1,9,0.761,0.597,5,-9.41,1,0.0356,0.282,0.000514,0.1,0.866,122.996,97800,4
851,Megan Thee Stallion,Tuned In Freestyle,5dfTPMTMjMAW1CwxSwzWb5,74,0.85,0.836,1,-6.689,1,0.0789,0.000108,0.000115,0.139,0.425,131.961,123636,4
852,Markus Schulz,From the Ridge (Year in Review 2021),6rlG3mwXW4q98cJ01CGhR0,14,0.14,0.169,1,-16.68,1,0.038,0.836,0.898,0.252,0.0316,85.657,93550,3
853,PlayaPhonk,Phonky Town,5mnpMkzp3Z2RCCbwIEZCbv,82,0.805,0.816,1,-4.685,1,0.346,0.363,0.826,0.121,0.338,124.966,141343,4
854,David Bowie,Seven Years In Tibet (Edit) - 2021 Remaster,7rWlxS71SoOgbMXxHmyDnV,13,0.491,0.603,9,-9.285,0,0.0271,0.00302,0.0323,0.118,0.542,167.108,244786,4
855,MadeinTYO,HUNNIDDOLLA,4cOdRhWoQg8wrtggw6YZLY,75,0.49,0.449,1,-12.361,1,0.259,0.142,0.856,0.13,0.155,119.847,136150,4
856,Armin van Buuren,"A State Of Trance (ASOT 1046) - A State Of Trance Year Mix 2021, Pt. 1",3kBI0C4dsyvHNyzeAxet9b,14,0.646,0.614,1,-7.256,1,0.361,0.523,0.0,0.148,0.657,59.709,31000,3
857,Gerardo Ortiz,Tranquilito,2LJRoFOtMGLnSxJqlJuhge,84,0.858,0.634,0,-4.058,1,0.0286,0.518,0.0,0.236,0.909,110.03,164360,3
858,Paul Thomas,Carcerem - Mixed,2r4n1TyJrrWqOkrLj781nO,17,0.569,0.758,8,-9.763,1,0.037,0.00987,0.758,0.164,0.134,125.026,414359,4
859,Sleepy Hallow,1999,5SnQILxl7lE7J8bRgM3NSb,75,0.802,0.502,11,-7.136,0,0.059,0.856,0.0,0.256,0.675,123.097,208293,4
860,Genix,Dance It Out - Mixed,16ILm0iA3nYYrvtezsrEoc,17,0.615,0.854,3,-7.184,0,0.0354,0.00109,0.839,0.0764,0.218,127.647,270236,4
861,Adele,My Little Love,2DuPBbS5mIldXnh7Wum8Cy,79,0.339,0.492,1,-10.661,1,0.0559,0.829,0.00377,0.147,0.102,151.865,389107,4
862,Lorde,Royals,0gBEgK04OB1eWnwtXEirFD,11,0.665,0.476,7,-8.477,1,0.137,0.113,0.0,0.33,0.385,84.881,189853,4
863,Juice WRLD,734,26gXWzhL8DZJSU5sODhVTs,75,0.635,0.554,2,-3.975,0,0.0343,0.134,0.0,0.116,0.315,156.822,196147,4
864,Cafe BGM,Sultry Ambiance for 2021,5NR2UScCobzDg4zpbZYIel,15,0.0,0.00654,5,-22.296,0,0.0,0.992,0.85,0.113,0.0,0.0,136069,0
865,Joel Corry,OUT OUT (feat. Charli XCX & Saweetie),6Dy1jexKYriXAVG6evyUTJ,88,0.787,0.833,8,-4.403,1,0.0478,0.018,0.00747,0.0374,0.796,123.97,162604,4
866,Armin van Buuren,Divino,2QZuwLWKmDN1o8F0ZPQPmS,22,0.61,0.926,7,-4.28,0,0.127,0.000604,0.000144,0.0879,0.204,129.985,225000,4
867,Sub Urban,INFERNO,7aonAWn0J0AJ47ZU9WHCXC,82,0.82,0.611,9,-5.02,0,0.122,0.0766,2.5e-05,0.0684,0.637,127.883,133134,4
868,Heavy-K,Lavo,3bozfVgi5TZztBDdq633ek,25,0.793,0.618,5,-8.49,0,0.033,0.0578,0.0263,0.0713,0.397,117.988,392000,4
869,Madonna,Frozen,6lknMmJZALXxx7emwwZWLX,84,0.706,0.633,1,-9.584,1,0.0419,0.267,0.0192,0.175,0.375,110.005,120157,4
870,Heavy-K,Come Duze,6NTocY9zv7E8g9RWTuAbhL,24,0.784,0.576,4,-7.958,0,0.0686,0.0621,0.353,0.0416,0.415,117.987,392375,4
871,Ari Lennox,Pressure,6ElfCM1XppU0YWkkFYh4s2,73,0.85,0.658,0,-5.558,1,0.221,0.139,0.0,0.063,0.832,144.445,193279,4
872,Armin van Buuren,"A State Of Trance (ASOT 1047) - Tune Of The Year Votings, Pt. 2",7cT41nT52GdZy186rTgpU7,17,0.357,0.789,6,-7.845,1,0.0524,0.000714,0.00289,0.469,0.574,128.826,40130,4
873,FelixThe1st,Own Brand Freestyle,6Jzdxguk63s6CVVXHIrQ0x,81,0.912,0.54,7,-8.038,1,0.305,0.16,0.0,0.421,0.619,128.068,153809,4
874,Armin van Buuren,"A State Of Trance (ASOT 1047) - Tune Of The Year Votings, Pt. 1",0cVQW4SCMriFqzaa0hyWfs,17,0.863,0.596,9,-8.082,1,0.338,0.147,0.0,0.237,0.897,127.603,40540,5
875,Brent Faiyaz,MERCEDES,0tkgmjBMU6qSxolAKB3f2H,75,0.547,0.619,3,-6.485,0,0.132,0.0951,2.62e-06,0.0716,0.519,76.285,233070,4
